ID, Path, Set, ClassID, ClassName
40117,Trn_5,train,7,horse
40118,Trn_5,train,1,car
40119,Trn_5,train,0,plane
40120,Trn_5,train,1,car
40121,Trn_5,train,8,ship
40122,Trn_5,train,9,truck
40123,Trn_5,train,5,dog
40124,Trn_5,train,9,truck
40125,Trn_5,train,1,car
40126,Trn_5,train,0,plane
40127,Trn_5,train,1,car
40128,Trn_5,train,6,frog
40129,Trn_5,train,7,horse
40130,Trn_5,train,4,deer
40131,Trn_5,train,0,plane
40132,Trn_5,train,7,horse
40133,Trn_5,train,1,car
40134,Trn_5,train,8,ship
40135,Trn_5,train,7,horse
40136,Trn_5,train,8,ship
40137,Trn_5,train,1,car
40138,Trn_5,train,6,frog
40139,Trn_5,train,4,deer
40140,Trn_5,train,9,truck
40141,Trn_5,train,6,frog
40142,Trn_5,train,3,cat
40143,Trn_5,train,9,truck
40144,Trn_5,train,8,ship
40145,Trn_5,train,7,horse
40146,Trn_5,train,5,dog
40147,Trn_5,train,1,car
40148,Trn_5,train,2,bird
40149,Trn_5,train,8,ship
40150,Trn_5,train,6,frog
40151,Trn_5,train,6,frog
40152,Trn_5,train,4,deer
40153,Trn_5,train,6,frog
40154,Trn_5,train,6,frog
40155,Trn_5,train,2,bird
40156,Trn_5,train,4,deer
40157,Trn_5,train,4,deer
40158,Trn_5,train,0,plane
40159,Trn_5,train,7,horse
40160,Trn_5,train,1,car
40161,Trn_5,train,1,car
40162,Trn_5,train,5,dog
40163,Trn_5,train,6,frog
40164,Trn_5,train,9,truck
40165,Trn_5,train,9,truck
40166,Trn_5,train,0,plane
40167,Trn_5,train,2,bird
40168,Trn_5,train,5,dog
40169,Trn_5,train,5,dog
40170,Trn_5,train,1,car
40171,Trn_5,train,2,bird
40172,Trn_5,train,0,plane
40173,Trn_5,train,9,truck
40174,Trn_5,train,4,deer
40175,Trn_5,train,9,truck
40176,Trn_5,train,3,cat
40177,Trn_5,train,6,frog
40178,Trn_5,train,2,bird
40179,Trn_5,train,9,truck
40180,Trn_5,train,9,truck
40181,Trn_5,train,6,frog
40182,Trn_5,train,7,horse
40183,Trn_5,train,0,plane
40184,Trn_5,train,5,dog
40185,Trn_5,train,2,bird
40186,Trn_5,train,0,plane
40187,Trn_5,train,8,ship
40188,Trn_5,train,4,deer
40189,Trn_5,train,1,car
40190,Trn_5,train,5,dog
40191,Trn_5,train,1,car
40192,Trn_5,train,6,frog
40193,Trn_5,train,6,frog
40194,Trn_5,train,1,car
40195,Trn_5,train,0,plane
40196,Trn_5,train,9,truck
40197,Trn_5,train,7,horse
40198,Trn_5,train,8,ship
40199,Trn_5,train,6,frog
40200,Trn_5,train,4,deer
40201,Trn_5,train,1,car
40202,Trn_5,train,0,plane
40203,Trn_5,train,5,dog
40204,Trn_5,train,3,cat
40205,Trn_5,train,4,deer
40206,Trn_5,train,8,ship
40207,Trn_5,train,2,bird
40208,Trn_5,train,5,dog
40209,Trn_5,train,9,truck
40210,Trn_5,train,4,deer
40211,Trn_5,train,1,car
40212,Trn_5,train,8,ship
40213,Trn_5,train,5,dog
40214,Trn_5,train,3,cat
40215,Trn_5,train,8,ship
40216,Trn_5,train,2,bird
40217,Trn_5,train,0,plane
40218,Trn_5,train,0,plane
40219,Trn_5,train,0,plane
40220,Trn_5,train,2,bird
40221,Trn_5,train,1,car
40222,Trn_5,train,7,horse
40223,Trn_5,train,1,car
40224,Trn_5,train,5,dog
40225,Trn_5,train,2,bird
40226,Trn_5,train,9,truck
40227,Trn_5,train,2,bird
40228,Trn_5,train,4,deer
40229,Trn_5,train,4,deer
40230,Trn_5,train,6,frog
40231,Trn_5,train,2,bird
40232,Trn_5,train,0,plane
40233,Trn_5,train,5,dog
40234,Trn_5,train,4,deer
40235,Trn_5,train,5,dog
40236,Trn_5,train,7,horse
40237,Trn_5,train,9,truck
40238,Trn_5,train,4,deer
40239,Trn_5,train,2,bird
40240,Trn_5,train,3,cat
40241,Trn_5,train,0,plane
40242,Trn_5,train,9,truck
40243,Trn_5,train,6,frog
40244,Trn_5,train,0,plane
40245,Trn_5,train,8,ship
40246,Trn_5,train,6,frog
40247,Trn_5,train,6,frog
40248,Trn_5,train,6,frog
40249,Trn_5,train,5,dog
40250,Trn_5,train,8,ship
40251,Trn_5,train,7,horse
40252,Trn_5,train,9,truck
40253,Trn_5,train,3,cat
40254,Trn_5,train,6,frog
40255,Trn_5,train,9,truck
40256,Trn_5,train,5,dog
40257,Trn_5,train,9,truck
40258,Trn_5,train,3,cat
40259,Trn_5,train,4,deer
40260,Trn_5,train,8,ship
40261,Trn_5,train,0,plane
40262,Trn_5,train,3,cat
40263,Trn_5,train,7,horse
40264,Trn_5,train,2,bird
40265,Trn_5,train,3,cat
40266,Trn_5,train,0,plane
40267,Trn_5,train,0,plane
40268,Trn_5,train,7,horse
40269,Trn_5,train,2,bird
40270,Trn_5,train,0,plane
40271,Trn_5,train,6,frog
40272,Trn_5,train,7,horse
40273,Trn_5,train,7,horse
40274,Trn_5,train,0,plane
40275,Trn_5,train,8,ship
40276,Trn_5,train,7,horse
40277,Trn_5,train,7,horse
40278,Trn_5,train,9,truck
40279,Trn_5,train,1,car
40280,Trn_5,train,6,frog
40281,Trn_5,train,4,deer
40282,Trn_5,train,9,truck
40283,Trn_5,train,4,deer
40284,Trn_5,train,4,deer
40285,Trn_5,train,8,ship
40286,Trn_5,train,2,bird
40287,Trn_5,train,9,truck
40288,Trn_5,train,0,plane
40289,Trn_5,train,3,cat
40290,Trn_5,train,8,ship
40291,Trn_5,train,6,frog
40292,Trn_5,train,7,horse
40293,Trn_5,train,6,frog
40294,Trn_5,train,0,plane
40295,Trn_5,train,1,car
40296,Trn_5,train,3,cat
40297,Trn_5,train,8,ship
40298,Trn_5,train,9,truck
40299,Trn_5,train,8,ship
40300,Trn_5,train,5,dog
40301,Trn_5,train,1,car
40302,Trn_5,train,0,plane
40303,Trn_5,train,3,cat
40304,Trn_5,train,1,car
40305,Trn_5,train,0,plane
40306,Trn_5,train,0,plane
40307,Trn_5,train,5,dog
40308,Trn_5,train,5,dog
40309,Trn_5,train,2,bird
40310,Trn_5,train,0,plane
40311,Trn_5,train,6,frog
40312,Trn_5,train,8,ship
40313,Trn_5,train,4,deer
40314,Trn_5,train,1,car
40315,Trn_5,train,4,deer
40316,Trn_5,train,5,dog
40317,Trn_5,train,3,cat
40318,Trn_5,train,8,ship
40319,Trn_5,train,0,plane
40320,Trn_5,train,5,dog
40321,Trn_5,train,1,car
40322,Trn_5,train,4,deer
40323,Trn_5,train,2,bird
40324,Trn_5,train,0,plane
40325,Trn_5,train,4,deer
40326,Trn_5,train,0,plane
40327,Trn_5,train,2,bird
40328,Trn_5,train,1,car
40329,Trn_5,train,9,truck
40330,Trn_5,train,2,bird
40331,Trn_5,train,3,cat
40332,Trn_5,train,0,plane
40333,Trn_5,train,8,ship
40334,Trn_5,train,4,deer
40335,Trn_5,train,2,bird
40336,Trn_5,train,4,deer
40337,Trn_5,train,7,horse
40338,Trn_5,train,7,horse
40339,Trn_5,train,7,horse
40340,Trn_5,train,3,cat
40341,Trn_5,train,7,horse
40342,Trn_5,train,9,truck
40343,Trn_5,train,4,deer
40344,Trn_5,train,2,bird
40345,Trn_5,train,2,bird
40346,Trn_5,train,4,deer
40347,Trn_5,train,9,truck
40348,Trn_5,train,5,dog
40349,Trn_5,train,6,frog
40350,Trn_5,train,2,bird
40351,Trn_5,train,1,car
40352,Trn_5,train,9,truck
40353,Trn_5,train,2,bird
40354,Trn_5,train,8,ship
40355,Trn_5,train,5,dog
40356,Trn_5,train,5,dog
40357,Trn_5,train,2,bird
40358,Trn_5,train,7,horse
40359,Trn_5,train,2,bird
40360,Trn_5,train,3,cat
40361,Trn_5,train,3,cat
40362,Trn_5,train,9,truck
40363,Trn_5,train,8,ship
40364,Trn_5,train,9,truck
40365,Trn_5,train,8,ship
40366,Trn_5,train,8,ship
40367,Trn_5,train,2,bird
40368,Trn_5,train,5,dog
40369,Trn_5,train,9,truck
40370,Trn_5,train,6,frog
40371,Trn_5,train,2,bird
40372,Trn_5,train,1,car
40373,Trn_5,train,8,ship
40374,Trn_5,train,1,car
40375,Trn_5,train,2,bird
40376,Trn_5,train,8,ship
40377,Trn_5,train,3,cat
40378,Trn_5,train,9,truck
40379,Trn_5,train,9,truck
40380,Trn_5,train,1,car
40381,Trn_5,train,1,car
40382,Trn_5,train,0,plane
40383,Trn_5,train,4,deer
40384,Trn_5,train,1,car
40385,Trn_5,train,7,horse
40386,Trn_5,train,8,ship
40387,Trn_5,train,6,frog
40388,Trn_5,train,2,bird
40389,Trn_5,train,6,frog
40390,Trn_5,train,4,deer
40391,Trn_5,train,3,cat
40392,Trn_5,train,0,plane
40393,Trn_5,train,2,bird
40394,Trn_5,train,4,deer
40395,Trn_5,train,1,car
40396,Trn_5,train,6,frog
40397,Trn_5,train,8,ship
40398,Trn_5,train,4,deer
40399,Trn_5,train,9,truck
40400,Trn_5,train,3,cat
40401,Trn_5,train,7,horse
40402,Trn_5,train,4,deer
40403,Trn_5,train,1,car
40404,Trn_5,train,5,dog
40405,Trn_5,train,0,plane
40406,Trn_5,train,9,truck
40407,Trn_5,train,3,cat
40408,Trn_5,train,2,bird
40409,Trn_5,train,5,dog
40410,Trn_5,train,7,horse
40411,Trn_5,train,0,plane
40412,Trn_5,train,9,truck
40413,Trn_5,train,7,horse
40414,Trn_5,train,2,bird
40415,Trn_5,train,0,plane
40416,Trn_5,train,6,frog
40417,Trn_5,train,9,truck
40418,Trn_5,train,9,truck
40419,Trn_5,train,7,horse
40420,Trn_5,train,9,truck
40421,Trn_5,train,2,bird
40422,Trn_5,train,3,cat
40423,Trn_5,train,8,ship
40424,Trn_5,train,9,truck
40425,Trn_5,train,4,deer
40426,Trn_5,train,6,frog
40427,Trn_5,train,7,horse
40428,Trn_5,train,6,frog
40429,Trn_5,train,1,car
40430,Trn_5,train,1,car
40431,Trn_5,train,1,car
40432,Trn_5,train,1,car
40433,Trn_5,train,2,bird
40434,Trn_5,train,0,plane
40435,Trn_5,train,2,bird
40436,Trn_5,train,3,cat
40437,Trn_5,train,5,dog
40438,Trn_5,train,9,truck
40439,Trn_5,train,5,dog
40440,Trn_5,train,6,frog
40441,Trn_5,train,4,deer
40442,Trn_5,train,6,frog
40443,Trn_5,train,9,truck
40444,Trn_5,train,5,dog
40445,Trn_5,train,8,ship
40446,Trn_5,train,8,ship
40447,Trn_5,train,3,cat
40448,Trn_5,train,2,bird
40449,Trn_5,train,3,cat
40450,Trn_5,train,3,cat
40451,Trn_5,train,8,ship
40452,Trn_5,train,8,ship
40453,Trn_5,train,0,plane
40454,Trn_5,train,1,car
40455,Trn_5,train,6,frog
40456,Trn_5,train,6,frog
40457,Trn_5,train,7,horse
40458,Trn_5,train,7,horse
40459,Trn_5,train,2,bird
40460,Trn_5,train,2,bird
40461,Trn_5,train,2,bird
40462,Trn_5,train,1,car
40463,Trn_5,train,9,truck
40464,Trn_5,train,6,frog
40465,Trn_5,train,3,cat
40466,Trn_5,train,6,frog
40467,Trn_5,train,0,plane
40468,Trn_5,train,6,frog
40469,Trn_5,train,8,ship
40470,Trn_5,train,9,truck
40471,Trn_5,train,9,truck
40472,Trn_5,train,4,deer
40473,Trn_5,train,4,deer
40474,Trn_5,train,3,cat
40475,Trn_5,train,0,plane
40476,Trn_5,train,5,dog
40477,Trn_5,train,7,horse
40478,Trn_5,train,3,cat
40479,Trn_5,train,0,plane
40480,Trn_5,train,2,bird
40481,Trn_5,train,5,dog
40482,Trn_5,train,8,ship
40483,Trn_5,train,2,bird
40484,Trn_5,train,3,cat
40485,Trn_5,train,9,truck
40486,Trn_5,train,8,ship
40487,Trn_5,train,0,plane
40488,Trn_5,train,3,cat
40489,Trn_5,train,2,bird
40490,Trn_5,train,9,truck
40491,Trn_5,train,8,ship
40492,Trn_5,train,0,plane
40493,Trn_5,train,7,horse
40494,Trn_5,train,3,cat
40495,Trn_5,train,7,horse
40496,Trn_5,train,7,horse
40497,Trn_5,train,9,truck
40498,Trn_5,train,3,cat
40499,Trn_5,train,4,deer
40500,Trn_5,train,6,frog
40501,Trn_5,train,4,deer
40502,Trn_5,train,0,plane
40503,Trn_5,train,3,cat
40504,Trn_5,train,4,deer
40505,Trn_5,train,2,bird
40506,Trn_5,train,7,horse
40507,Trn_5,train,4,deer
40508,Trn_5,train,9,truck
40509,Trn_5,train,4,deer
40510,Trn_5,train,3,cat
40511,Trn_5,train,1,car
40512,Trn_5,train,8,ship
40513,Trn_5,train,9,truck
40514,Trn_5,train,0,plane
40515,Trn_5,train,3,cat
40516,Trn_5,train,0,plane
40517,Trn_5,train,3,cat
40518,Trn_5,train,0,plane
40519,Trn_5,train,1,car
40520,Trn_5,train,6,frog
40521,Trn_5,train,8,ship
40522,Trn_5,train,3,cat
40523,Trn_5,train,6,frog
40524,Trn_5,train,7,horse
40525,Trn_5,train,2,bird
40526,Trn_5,train,8,ship
40527,Trn_5,train,2,bird
40528,Trn_5,train,2,bird
40529,Trn_5,train,8,ship
40530,Trn_5,train,6,frog
40531,Trn_5,train,0,plane
40532,Trn_5,train,8,ship
40533,Trn_5,train,0,plane
40534,Trn_5,train,2,bird
40535,Trn_5,train,4,deer
40536,Trn_5,train,3,cat
40537,Trn_5,train,5,dog
40538,Trn_5,train,5,dog
40539,Trn_5,train,0,plane
40540,Trn_5,train,3,cat
40541,Trn_5,train,6,frog
40542,Trn_5,train,1,car
40543,Trn_5,train,0,plane
40544,Trn_5,train,6,frog
40545,Trn_5,train,9,truck
40546,Trn_5,train,6,frog
40547,Trn_5,train,3,cat
40548,Trn_5,train,0,plane
40549,Trn_5,train,2,bird
40550,Trn_5,train,1,car
40551,Trn_5,train,2,bird
40552,Trn_5,train,9,truck
40553,Trn_5,train,2,bird
40554,Trn_5,train,9,truck
40555,Trn_5,train,9,truck
40556,Trn_5,train,4,deer
40557,Trn_5,train,3,cat
40558,Trn_5,train,8,ship
40559,Trn_5,train,8,ship
40560,Trn_5,train,1,car
40561,Trn_5,train,3,cat
40562,Trn_5,train,4,deer
40563,Trn_5,train,5,dog
40564,Trn_5,train,6,frog
40565,Trn_5,train,8,ship
40566,Trn_5,train,7,horse
40567,Trn_5,train,1,car
40568,Trn_5,train,6,frog
40569,Trn_5,train,1,car
40570,Trn_5,train,7,horse
40571,Trn_5,train,1,car
40572,Trn_5,train,6,frog
40573,Trn_5,train,9,truck
40574,Trn_5,train,5,dog
40575,Trn_5,train,3,cat
40576,Trn_5,train,7,horse
40577,Trn_5,train,2,bird
40578,Trn_5,train,7,horse
40579,Trn_5,train,6,frog
40580,Trn_5,train,5,dog
40581,Trn_5,train,3,cat
40582,Trn_5,train,8,ship
40583,Trn_5,train,6,frog
40584,Trn_5,train,6,frog
40585,Trn_5,train,2,bird
40586,Trn_5,train,9,truck
40587,Trn_5,train,0,plane
40588,Trn_5,train,3,cat
40589,Trn_5,train,7,horse
40590,Trn_5,train,9,truck
40591,Trn_5,train,6,frog
40592,Trn_5,train,5,dog
40593,Trn_5,train,2,bird
40594,Trn_5,train,0,plane
40595,Trn_5,train,8,ship
40596,Trn_5,train,0,plane
40597,Trn_5,train,2,bird
40598,Trn_5,train,8,ship
40599,Trn_5,train,2,bird
40600,Trn_5,train,7,horse
40601,Trn_5,train,7,horse
40602,Trn_5,train,6,frog
40603,Trn_5,train,8,ship
40604,Trn_5,train,9,truck
40605,Trn_5,train,7,horse
40606,Trn_5,train,9,truck
40607,Trn_5,train,6,frog
40608,Trn_5,train,4,deer
40609,Trn_5,train,0,plane
40610,Trn_5,train,7,horse
40611,Trn_5,train,4,deer
40612,Trn_5,train,9,truck
40613,Trn_5,train,9,truck
40614,Trn_5,train,3,cat
40615,Trn_5,train,0,plane
40616,Trn_5,train,9,truck
40617,Trn_5,train,9,truck
40618,Trn_5,train,4,deer
40619,Trn_5,train,4,deer
40620,Trn_5,train,5,dog
40621,Trn_5,train,9,truck
40622,Trn_5,train,1,car
40623,Trn_5,train,1,car
40624,Trn_5,train,6,frog
40625,Trn_5,train,1,car
40626,Trn_5,train,3,cat
40627,Trn_5,train,4,deer
40628,Trn_5,train,6,frog
40629,Trn_5,train,3,cat
40630,Trn_5,train,3,cat
40631,Trn_5,train,2,bird
40632,Trn_5,train,6,frog
40633,Trn_5,train,6,frog
40634,Trn_5,train,4,deer
40635,Trn_5,train,2,bird
40636,Trn_5,train,8,ship
40637,Trn_5,train,2,bird
40638,Trn_5,train,7,horse
40639,Trn_5,train,7,horse
40640,Trn_5,train,5,dog
40641,Trn_5,train,7,horse
40642,Trn_5,train,2,bird
40643,Trn_5,train,3,cat
40644,Trn_5,train,0,plane
40645,Trn_5,train,1,car
40646,Trn_5,train,3,cat
40647,Trn_5,train,9,truck
40648,Trn_5,train,6,frog
40649,Trn_5,train,7,horse
40650,Trn_5,train,9,truck
40651,Trn_5,train,0,plane
40652,Trn_5,train,8,ship
40653,Trn_5,train,8,ship
40654,Trn_5,train,9,truck
40655,Trn_5,train,0,plane
40656,Trn_5,train,8,ship
40657,Trn_5,train,1,car
40658,Trn_5,train,0,plane
40659,Trn_5,train,4,deer
40660,Trn_5,train,8,ship
40661,Trn_5,train,8,ship
40662,Trn_5,train,1,car
40663,Trn_5,train,0,plane
40664,Trn_5,train,8,ship
40665,Trn_5,train,1,car
40666,Trn_5,train,3,cat
40667,Trn_5,train,6,frog
40668,Trn_5,train,5,dog
40669,Trn_5,train,6,frog
40670,Trn_5,train,0,plane
40671,Trn_5,train,7,horse
40672,Trn_5,train,8,ship
40673,Trn_5,train,2,bird
40674,Trn_5,train,5,dog
40675,Trn_5,train,0,plane
40676,Trn_5,train,4,deer
40677,Trn_5,train,4,deer
40678,Trn_5,train,2,bird
40679,Trn_5,train,4,deer
40680,Trn_5,train,0,plane
40681,Trn_5,train,4,deer
40682,Trn_5,train,0,plane
40683,Trn_5,train,7,horse
40684,Trn_5,train,5,dog
40685,Trn_5,train,6,frog
40686,Trn_5,train,7,horse
40687,Trn_5,train,5,dog
40688,Trn_5,train,2,bird
40689,Trn_5,train,7,horse
40690,Trn_5,train,7,horse
40691,Trn_5,train,6,frog
40692,Trn_5,train,7,horse
40693,Trn_5,train,8,ship
40694,Trn_5,train,6,frog
40695,Trn_5,train,9,truck
40696,Trn_5,train,1,car
40697,Trn_5,train,9,truck
40698,Trn_5,train,9,truck
40699,Trn_5,train,7,horse
40700,Trn_5,train,0,plane
40701,Trn_5,train,3,cat
40702,Trn_5,train,3,cat
40703,Trn_5,train,6,frog
40704,Trn_5,train,0,plane
40705,Trn_5,train,1,car
40706,Trn_5,train,3,cat
40707,Trn_5,train,2,bird
40708,Trn_5,train,7,horse
40709,Trn_5,train,8,ship
40710,Trn_5,train,7,horse
40711,Trn_5,train,1,car
40712,Trn_5,train,6,frog
40713,Trn_5,train,1,car
40714,Trn_5,train,9,truck
40715,Trn_5,train,8,ship
40716,Trn_5,train,0,plane
40717,Trn_5,train,9,truck
40718,Trn_5,train,4,deer
40719,Trn_5,train,9,truck
40720,Trn_5,train,3,cat
40721,Trn_5,train,6,frog
40722,Trn_5,train,0,plane
40723,Trn_5,train,0,plane
40724,Trn_5,train,0,plane
40725,Trn_5,train,9,truck
40726,Trn_5,train,4,deer
40727,Trn_5,train,2,bird
40728,Trn_5,train,4,deer
40729,Trn_5,train,3,cat
40730,Trn_5,train,2,bird
40731,Trn_5,train,1,car
40732,Trn_5,train,7,horse
40733,Trn_5,train,1,car
40734,Trn_5,train,1,car
40735,Trn_5,train,7,horse
40736,Trn_5,train,9,truck
40737,Trn_5,train,4,deer
40738,Trn_5,train,4,deer
40739,Trn_5,train,1,car
40740,Trn_5,train,3,cat
40741,Trn_5,train,6,frog
40742,Trn_5,train,6,frog
40743,Trn_5,train,0,plane
40744,Trn_5,train,4,deer
40745,Trn_5,train,5,dog
40746,Trn_5,train,1,car
40747,Trn_5,train,9,truck
40748,Trn_5,train,6,frog
40749,Trn_5,train,3,cat
40750,Trn_5,train,5,dog
40751,Trn_5,train,8,ship
40752,Trn_5,train,1,car
40753,Trn_5,train,5,dog
40754,Trn_5,train,4,deer
40755,Trn_5,train,9,truck
40756,Trn_5,train,6,frog
40757,Trn_5,train,9,truck
40758,Trn_5,train,7,horse
40759,Trn_5,train,0,plane
40760,Trn_5,train,0,plane
40761,Trn_5,train,2,bird
40762,Trn_5,train,5,dog
40763,Trn_5,train,8,ship
40764,Trn_5,train,2,bird
40765,Trn_5,train,8,ship
40766,Trn_5,train,7,horse
40767,Trn_5,train,7,horse
40768,Trn_5,train,8,ship
40769,Trn_5,train,9,truck
40770,Trn_5,train,1,car
40771,Trn_5,train,8,ship
40772,Trn_5,train,5,dog
40773,Trn_5,train,0,plane
40774,Trn_5,train,3,cat
40775,Trn_5,train,5,dog
40776,Trn_5,train,4,deer
40777,Trn_5,train,1,car
40778,Trn_5,train,9,truck
40779,Trn_5,train,5,dog
40780,Trn_5,train,5,dog
40781,Trn_5,train,0,plane
40782,Trn_5,train,6,frog
40783,Trn_5,train,6,frog
40784,Trn_5,train,0,plane
40785,Trn_5,train,9,truck
40786,Trn_5,train,8,ship
40787,Trn_5,train,6,frog
40788,Trn_5,train,0,plane
40789,Trn_5,train,5,dog
40790,Trn_5,train,8,ship
40791,Trn_5,train,7,horse
40792,Trn_5,train,1,car
40793,Trn_5,train,9,truck
40794,Trn_5,train,4,deer
40795,Trn_5,train,0,plane
40796,Trn_5,train,8,ship
40797,Trn_5,train,7,horse
40798,Trn_5,train,0,plane
40799,Trn_5,train,2,bird
40800,Trn_5,train,7,horse
40801,Trn_5,train,6,frog
40802,Trn_5,train,6,frog
40803,Trn_5,train,8,ship
40804,Trn_5,train,6,frog
40805,Trn_5,train,2,bird
40806,Trn_5,train,3,cat
40807,Trn_5,train,5,dog
40808,Trn_5,train,1,car
40809,Trn_5,train,9,truck
40810,Trn_5,train,7,horse
40811,Trn_5,train,3,cat
40812,Trn_5,train,6,frog
40813,Trn_5,train,4,deer
40814,Trn_5,train,8,ship
40815,Trn_5,train,9,truck
40816,Trn_5,train,6,frog
40817,Trn_5,train,9,truck
40818,Trn_5,train,5,dog
40819,Trn_5,train,1,car
40820,Trn_5,train,4,deer
40821,Trn_5,train,3,cat
40822,Trn_5,train,9,truck
40823,Trn_5,train,8,ship
40824,Trn_5,train,4,deer
40825,Trn_5,train,9,truck
40826,Trn_5,train,8,ship
40827,Trn_5,train,8,ship
40828,Trn_5,train,0,plane
40829,Trn_5,train,0,plane
40830,Trn_5,train,9,truck
40831,Trn_5,train,6,frog
40832,Trn_5,train,5,dog
40833,Trn_5,train,1,car
40834,Trn_5,train,7,horse
40835,Trn_5,train,8,ship
40836,Trn_5,train,8,ship
40837,Trn_5,train,9,truck
40838,Trn_5,train,4,deer
40839,Trn_5,train,6,frog
40840,Trn_5,train,4,deer
40841,Trn_5,train,7,horse
40842,Trn_5,train,2,bird
40843,Trn_5,train,6,frog
40844,Trn_5,train,2,bird
40845,Trn_5,train,1,car
40846,Trn_5,train,0,plane
40847,Trn_5,train,6,frog
40848,Trn_5,train,3,cat
40849,Trn_5,train,6,frog
40850,Trn_5,train,7,horse
40851,Trn_5,train,6,frog
40852,Trn_5,train,2,bird
40853,Trn_5,train,5,dog
40854,Trn_5,train,2,bird
40855,Trn_5,train,3,cat
40856,Trn_5,train,9,truck
40857,Trn_5,train,8,ship
40858,Trn_5,train,8,ship
40859,Trn_5,train,3,cat
40860,Trn_5,train,9,truck
40861,Trn_5,train,8,ship
40862,Trn_5,train,8,ship
40863,Trn_5,train,4,deer
40864,Trn_5,train,6,frog
40865,Trn_5,train,3,cat
40866,Trn_5,train,6,frog
40867,Trn_5,train,9,truck
40868,Trn_5,train,3,cat
40869,Trn_5,train,4,deer
40870,Trn_5,train,0,plane
40871,Trn_5,train,3,cat
40872,Trn_5,train,7,horse
40873,Trn_5,train,5,dog
40874,Trn_5,train,1,car
40875,Trn_5,train,6,frog
40876,Trn_5,train,0,plane
40877,Trn_5,train,3,cat
