ID, Path, Set, ClassID, ClassName
68,Trn_1,train,9,truck
69,Trn_1,train,1,car
70,Trn_1,train,5,dog
71,Trn_1,train,0,plane
72,Trn_1,train,3,cat
73,Trn_1,train,0,plane
74,Trn_1,train,2,bird
75,Trn_1,train,2,bird
76,Trn_1,train,7,horse
77,Trn_1,train,8,ship
78,Trn_1,train,3,cat
79,Trn_1,train,1,car
80,Trn_1,train,8,ship
81,Trn_1,train,7,horse
82,Trn_1,train,5,dog
83,Trn_1,train,4,deer
84,Trn_1,train,0,plane
85,Trn_1,train,5,dog
86,Trn_1,train,7,horse
87,Trn_1,train,8,ship
88,Trn_1,train,1,car
89,Trn_1,train,1,car
90,Trn_1,train,4,deer
91,Trn_1,train,8,ship
92,Trn_1,train,3,cat
93,Trn_1,train,2,bird
94,Trn_1,train,2,bird
95,Trn_1,train,5,dog
96,Trn_1,train,9,truck
97,Trn_1,train,7,horse
98,Trn_1,train,7,horse
99,Trn_1,train,8,ship
100,Trn_1,train,8,ship
101,Trn_1,train,3,cat
102,Trn_1,train,4,deer
103,Trn_1,train,6,frog
104,Trn_1,train,1,car
105,Trn_1,train,7,horse
106,Trn_1,train,8,ship
107,Trn_1,train,3,cat
108,Trn_1,train,7,horse
109,Trn_1,train,1,car
110,Trn_1,train,7,horse
111,Trn_1,train,6,frog
112,Trn_1,train,4,deer
113,Trn_1,train,3,cat
114,Trn_1,train,0,plane
115,Trn_1,train,4,deer
116,Trn_1,train,6,frog
117,Trn_1,train,0,plane
118,Trn_1,train,8,ship
119,Trn_1,train,3,cat
120,Trn_1,train,3,cat
121,Trn_1,train,8,ship
122,Trn_1,train,9,truck
123,Trn_1,train,6,frog
124,Trn_1,train,5,dog
125,Trn_1,train,1,car
126,Trn_1,train,4,deer
127,Trn_1,train,9,truck
128,Trn_1,train,2,bird
129,Trn_1,train,4,deer
130,Trn_1,train,3,cat
131,Trn_1,train,2,bird
132,Trn_1,train,4,deer
133,Trn_1,train,1,car
134,Trn_1,train,0,plane
135,Trn_1,train,1,car
136,Trn_1,train,6,frog
137,Trn_1,train,4,deer
138,Trn_1,train,2,bird
139,Trn_1,train,8,ship
140,Trn_1,train,2,bird
141,Trn_1,train,7,horse
142,Trn_1,train,1,car
143,Trn_1,train,3,cat
144,Trn_1,train,6,frog
145,Trn_1,train,5,dog
146,Trn_1,train,8,ship
147,Trn_1,train,8,ship
148,Trn_1,train,5,dog
149,Trn_1,train,4,deer
150,Trn_1,train,6,frog
151,Trn_1,train,4,deer
152,Trn_1,train,1,car
153,Trn_1,train,3,cat
154,Trn_1,train,7,horse
155,Trn_1,train,1,car
156,Trn_1,train,7,horse
157,Trn_1,train,8,ship
158,Trn_1,train,7,horse
159,Trn_1,train,1,car
160,Trn_1,train,1,car
161,Trn_1,train,2,bird
162,Trn_1,train,5,dog
163,Trn_1,train,9,truck
164,Trn_1,train,1,car
165,Trn_1,train,9,truck
166,Trn_1,train,2,bird
167,Trn_1,train,4,deer
168,Trn_1,train,5,dog
169,Trn_1,train,5,dog
170,Trn_1,train,2,bird
171,Trn_1,train,2,bird
172,Trn_1,train,3,cat
173,Trn_1,train,6,frog
174,Trn_1,train,3,cat
175,Trn_1,train,5,dog
176,Trn_1,train,6,frog
177,Trn_1,train,5,dog
178,Trn_1,train,8,ship
179,Trn_1,train,4,deer
180,Trn_1,train,8,ship
181,Trn_1,train,5,dog
182,Trn_1,train,7,horse
183,Trn_1,train,3,cat
184,Trn_1,train,9,truck
185,Trn_1,train,2,bird
186,Trn_1,train,1,car
187,Trn_1,train,8,ship
188,Trn_1,train,6,frog
189,Trn_1,train,5,dog
190,Trn_1,train,7,horse
191,Trn_1,train,2,bird
192,Trn_1,train,5,dog
193,Trn_1,train,1,car
194,Trn_1,train,3,cat
195,Trn_1,train,9,truck
196,Trn_1,train,4,deer
197,Trn_1,train,0,plane
198,Trn_1,train,8,ship
199,Trn_1,train,1,car
200,Trn_1,train,1,car
201,Trn_1,train,5,dog
202,Trn_1,train,1,car
203,Trn_1,train,0,plane
204,Trn_1,train,9,truck
205,Trn_1,train,0,plane
206,Trn_1,train,4,deer
207,Trn_1,train,3,cat
208,Trn_1,train,5,dog
209,Trn_1,train,4,deer
210,Trn_1,train,6,frog
211,Trn_1,train,5,dog
212,Trn_1,train,9,truck
213,Trn_1,train,5,dog
214,Trn_1,train,8,ship
215,Trn_1,train,1,car
216,Trn_1,train,0,plane
217,Trn_1,train,0,plane
218,Trn_1,train,2,bird
219,Trn_1,train,2,bird
220,Trn_1,train,1,car
221,Trn_1,train,8,ship
222,Trn_1,train,5,dog
223,Trn_1,train,6,frog
224,Trn_1,train,0,plane
225,Trn_1,train,8,ship
226,Trn_1,train,2,bird
227,Trn_1,train,9,truck
228,Trn_1,train,9,truck
229,Trn_1,train,4,deer
230,Trn_1,train,6,frog
231,Trn_1,train,9,truck
232,Trn_1,train,4,deer
233,Trn_1,train,7,horse
234,Trn_1,train,4,deer
235,Trn_1,train,5,dog
236,Trn_1,train,7,horse
237,Trn_1,train,3,cat
238,Trn_1,train,6,frog
239,Trn_1,train,4,deer
240,Trn_1,train,7,horse
241,Trn_1,train,2,bird
242,Trn_1,train,6,frog
243,Trn_1,train,4,deer
244,Trn_1,train,5,dog
245,Trn_1,train,9,truck
246,Trn_1,train,7,horse
247,Trn_1,train,7,horse
248,Trn_1,train,3,cat
249,Trn_1,train,0,plane
250,Trn_1,train,7,horse
251,Trn_1,train,2,bird
252,Trn_1,train,7,horse
253,Trn_1,train,7,horse
254,Trn_1,train,4,deer
255,Trn_1,train,9,truck
256,Trn_1,train,4,deer
257,Trn_1,train,8,ship
258,Trn_1,train,1,car
259,Trn_1,train,4,deer
260,Trn_1,train,1,car
261,Trn_1,train,4,deer
262,Trn_1,train,7,horse
263,Trn_1,train,5,dog
264,Trn_1,train,6,frog
265,Trn_1,train,6,frog
266,Trn_1,train,0,plane
267,Trn_1,train,5,dog
268,Trn_1,train,9,truck
269,Trn_1,train,1,car
270,Trn_1,train,9,truck
271,Trn_1,train,8,ship
272,Trn_1,train,2,bird
273,Trn_1,train,1,car
274,Trn_1,train,5,dog
275,Trn_1,train,9,truck
276,Trn_1,train,4,deer
277,Trn_1,train,4,deer
278,Trn_1,train,4,deer
279,Trn_1,train,7,horse
280,Trn_1,train,9,truck
281,Trn_1,train,9,truck
282,Trn_1,train,0,plane
283,Trn_1,train,3,cat
284,Trn_1,train,2,bird
285,Trn_1,train,7,horse
286,Trn_1,train,8,ship
287,Trn_1,train,4,deer
288,Trn_1,train,9,truck
289,Trn_1,train,1,car
290,Trn_1,train,2,bird
291,Trn_1,train,2,bird
292,Trn_1,train,7,horse
293,Trn_1,train,1,car
294,Trn_1,train,3,cat
295,Trn_1,train,9,truck
296,Trn_1,train,7,horse
297,Trn_1,train,5,dog
298,Trn_1,train,6,frog
299,Trn_1,train,9,truck
300,Trn_1,train,5,dog
301,Trn_1,train,6,frog
302,Trn_1,train,3,cat
303,Trn_1,train,4,deer
304,Trn_1,train,8,ship
305,Trn_1,train,7,horse
306,Trn_1,train,3,cat
307,Trn_1,train,1,car
308,Trn_1,train,8,ship
309,Trn_1,train,7,horse
310,Trn_1,train,6,frog
311,Trn_1,train,9,truck
312,Trn_1,train,0,plane
313,Trn_1,train,7,horse
314,Trn_1,train,4,deer
315,Trn_1,train,4,deer
316,Trn_1,train,9,truck
317,Trn_1,train,7,horse
318,Trn_1,train,3,cat
319,Trn_1,train,7,horse
320,Trn_1,train,1,car
321,Trn_1,train,9,truck
322,Trn_1,train,3,cat
323,Trn_1,train,5,dog
324,Trn_1,train,9,truck
325,Trn_1,train,2,bird
326,Trn_1,train,3,cat
327,Trn_1,train,8,ship
328,Trn_1,train,3,cat
329,Trn_1,train,3,cat
330,Trn_1,train,3,cat
331,Trn_1,train,9,truck
332,Trn_1,train,9,truck
333,Trn_1,train,6,frog
334,Trn_1,train,8,ship
335,Trn_1,train,8,ship
336,Trn_1,train,2,bird
337,Trn_1,train,0,plane
338,Trn_1,train,4,deer
339,Trn_1,train,2,bird
340,Trn_1,train,9,truck
341,Trn_1,train,1,car
342,Trn_1,train,5,dog
343,Trn_1,train,3,cat
344,Trn_1,train,0,plane
345,Trn_1,train,4,deer
346,Trn_1,train,2,bird
347,Trn_1,train,7,horse
348,Trn_1,train,0,plane
349,Trn_1,train,5,dog
350,Trn_1,train,9,truck
351,Trn_1,train,8,ship
352,Trn_1,train,6,frog
353,Trn_1,train,2,bird
354,Trn_1,train,1,car
355,Trn_1,train,6,frog
356,Trn_1,train,6,frog
357,Trn_1,train,7,horse
358,Trn_1,train,2,bird
359,Trn_1,train,0,plane
360,Trn_1,train,2,bird
361,Trn_1,train,0,plane
362,Trn_1,train,9,truck
363,Trn_1,train,6,frog
364,Trn_1,train,3,cat
365,Trn_1,train,1,car
366,Trn_1,train,1,car
367,Trn_1,train,7,horse
368,Trn_1,train,3,cat
369,Trn_1,train,7,horse
370,Trn_1,train,0,plane
371,Trn_1,train,7,horse
372,Trn_1,train,8,ship
373,Trn_1,train,7,horse
374,Trn_1,train,2,bird
375,Trn_1,train,8,ship
376,Trn_1,train,6,frog
377,Trn_1,train,8,ship
378,Trn_1,train,6,frog
379,Trn_1,train,1,car
380,Trn_1,train,5,dog
381,Trn_1,train,4,deer
382,Trn_1,train,7,horse
383,Trn_1,train,8,ship
384,Trn_1,train,9,truck
385,Trn_1,train,4,deer
386,Trn_1,train,9,truck
387,Trn_1,train,8,ship
388,Trn_1,train,4,deer
389,Trn_1,train,3,cat
390,Trn_1,train,7,horse
391,Trn_1,train,2,bird
392,Trn_1,train,3,cat
393,Trn_1,train,3,cat
394,Trn_1,train,7,horse
395,Trn_1,train,1,car
396,Trn_1,train,6,frog
397,Trn_1,train,1,car
398,Trn_1,train,6,frog
399,Trn_1,train,5,dog
400,Trn_1,train,3,cat
401,Trn_1,train,8,ship
402,Trn_1,train,3,cat
403,Trn_1,train,3,cat
404,Trn_1,train,3,cat
405,Trn_1,train,2,bird
406,Trn_1,train,0,plane
407,Trn_1,train,7,horse
408,Trn_1,train,9,truck
409,Trn_1,train,1,car
410,Trn_1,train,2,bird
411,Trn_1,train,7,horse
412,Trn_1,train,0,plane
413,Trn_1,train,3,cat
414,Trn_1,train,0,plane
415,Trn_1,train,2,bird
416,Trn_1,train,0,plane
417,Trn_1,train,1,car
418,Trn_1,train,6,frog
419,Trn_1,train,5,dog
420,Trn_1,train,7,horse
421,Trn_1,train,2,bird
422,Trn_1,train,9,truck
423,Trn_1,train,5,dog
424,Trn_1,train,6,frog
425,Trn_1,train,2,bird
426,Trn_1,train,3,cat
427,Trn_1,train,7,horse
428,Trn_1,train,2,bird
429,Trn_1,train,8,ship
430,Trn_1,train,7,horse
431,Trn_1,train,3,cat
432,Trn_1,train,5,dog
433,Trn_1,train,2,bird
434,Trn_1,train,7,horse
435,Trn_1,train,5,dog
436,Trn_1,train,3,cat
437,Trn_1,train,9,truck
438,Trn_1,train,2,bird
439,Trn_1,train,1,car
440,Trn_1,train,7,horse
441,Trn_1,train,1,car
442,Trn_1,train,9,truck
443,Trn_1,train,1,car
444,Trn_1,train,3,cat
445,Trn_1,train,7,horse
446,Trn_1,train,7,horse
447,Trn_1,train,0,plane
448,Trn_1,train,3,cat
449,Trn_1,train,9,truck
450,Trn_1,train,7,horse
451,Trn_1,train,8,ship
452,Trn_1,train,4,deer
453,Trn_1,train,6,frog
454,Trn_1,train,8,ship
455,Trn_1,train,6,frog
456,Trn_1,train,0,plane
457,Trn_1,train,3,cat
458,Trn_1,train,8,ship
459,Trn_1,train,4,deer
460,Trn_1,train,6,frog
461,Trn_1,train,3,cat
462,Trn_1,train,4,deer
463,Trn_1,train,7,horse
464,Trn_1,train,9,truck
465,Trn_1,train,6,frog
466,Trn_1,train,8,ship
467,Trn_1,train,9,truck
468,Trn_1,train,9,truck
469,Trn_1,train,7,horse
470,Trn_1,train,8,ship
471,Trn_1,train,7,horse
472,Trn_1,train,4,deer
473,Trn_1,train,5,dog
474,Trn_1,train,3,cat
475,Trn_1,train,9,truck
476,Trn_1,train,5,dog
477,Trn_1,train,2,bird
478,Trn_1,train,7,horse
479,Trn_1,train,5,dog
480,Trn_1,train,9,truck
481,Trn_1,train,5,dog
482,Trn_1,train,1,car
483,Trn_1,train,8,ship
484,Trn_1,train,7,horse
485,Trn_1,train,8,ship
486,Trn_1,train,7,horse
487,Trn_1,train,8,ship
488,Trn_1,train,6,frog
489,Trn_1,train,3,cat
490,Trn_1,train,6,frog
491,Trn_1,train,2,bird
492,Trn_1,train,0,plane
493,Trn_1,train,2,bird
494,Trn_1,train,9,truck
495,Trn_1,train,3,cat
496,Trn_1,train,3,cat
497,Trn_1,train,3,cat
498,Trn_1,train,8,ship
499,Trn_1,train,7,horse
500,Trn_1,train,3,cat
501,Trn_1,train,1,car
502,Trn_1,train,4,deer
503,Trn_1,train,1,car
504,Trn_1,train,0,plane
505,Trn_1,train,5,dog
506,Trn_1,train,8,ship
507,Trn_1,train,9,truck
508,Trn_1,train,3,cat
509,Trn_1,train,6,frog
510,Trn_1,train,9,truck
511,Trn_1,train,4,deer
512,Trn_1,train,9,truck
513,Trn_1,train,6,frog
514,Trn_1,train,1,car
515,Trn_1,train,4,deer
516,Trn_1,train,6,frog
517,Trn_1,train,2,bird
518,Trn_1,train,4,deer
519,Trn_1,train,0,plane
520,Trn_1,train,8,ship
521,Trn_1,train,7,horse
522,Trn_1,train,4,deer
523,Trn_1,train,1,car
524,Trn_1,train,4,deer
525,Trn_1,train,3,cat
526,Trn_1,train,3,cat
527,Trn_1,train,8,ship
528,Trn_1,train,1,car
529,Trn_1,train,0,plane
530,Trn_1,train,9,truck
531,Trn_1,train,4,deer
532,Trn_1,train,1,car
533,Trn_1,train,7,horse
534,Trn_1,train,6,frog
535,Trn_1,train,0,plane
536,Trn_1,train,1,car
537,Trn_1,train,2,bird
538,Trn_1,train,7,horse
539,Trn_1,train,8,ship
540,Trn_1,train,0,plane
541,Trn_1,train,4,deer
542,Trn_1,train,5,dog
543,Trn_1,train,8,ship
544,Trn_1,train,4,deer
545,Trn_1,train,3,cat
546,Trn_1,train,8,ship
547,Trn_1,train,5,dog
548,Trn_1,train,7,horse
549,Trn_1,train,0,plane
550,Trn_1,train,1,car
551,Trn_1,train,8,ship
552,Trn_1,train,1,car
553,Trn_1,train,4,deer
554,Trn_1,train,6,frog
555,Trn_1,train,0,plane
556,Trn_1,train,7,horse
557,Trn_1,train,0,plane
558,Trn_1,train,8,ship
559,Trn_1,train,5,dog
560,Trn_1,train,3,cat
561,Trn_1,train,3,cat
562,Trn_1,train,5,dog
563,Trn_1,train,4,deer
564,Trn_1,train,8,ship
565,Trn_1,train,5,dog
566,Trn_1,train,3,cat
567,Trn_1,train,2,bird
568,Trn_1,train,3,cat
569,Trn_1,train,1,car
570,Trn_1,train,8,ship
571,Trn_1,train,5,dog
572,Trn_1,train,8,ship
573,Trn_1,train,8,ship
574,Trn_1,train,5,dog
575,Trn_1,train,7,horse
576,Trn_1,train,9,truck
577,Trn_1,train,0,plane
578,Trn_1,train,8,ship
579,Trn_1,train,5,dog
580,Trn_1,train,3,cat
581,Trn_1,train,1,car
582,Trn_1,train,7,horse
583,Trn_1,train,5,dog
584,Trn_1,train,9,truck
585,Trn_1,train,5,dog
586,Trn_1,train,7,horse
587,Trn_1,train,7,horse
588,Trn_1,train,2,bird
589,Trn_1,train,9,truck
590,Trn_1,train,9,truck
591,Trn_1,train,5,dog
592,Trn_1,train,9,truck
593,Trn_1,train,3,cat
594,Trn_1,train,6,frog
595,Trn_1,train,5,dog
596,Trn_1,train,0,plane
597,Trn_1,train,3,cat
598,Trn_1,train,2,bird
599,Trn_1,train,4,deer
600,Trn_1,train,5,dog
601,Trn_1,train,7,horse
602,Trn_1,train,6,frog
603,Trn_1,train,6,frog
604,Trn_1,train,9,truck
605,Trn_1,train,1,car
606,Trn_1,train,9,truck
607,Trn_1,train,0,plane
608,Trn_1,train,9,truck
609,Trn_1,train,7,horse
610,Trn_1,train,6,frog
611,Trn_1,train,8,ship
612,Trn_1,train,7,horse
613,Trn_1,train,7,horse
614,Trn_1,train,9,truck
615,Trn_1,train,2,bird
616,Trn_1,train,8,ship
617,Trn_1,train,5,dog
618,Trn_1,train,5,dog
619,Trn_1,train,4,deer
620,Trn_1,train,2,bird
621,Trn_1,train,5,dog
622,Trn_1,train,4,deer
623,Trn_1,train,9,truck
624,Trn_1,train,9,truck
625,Trn_1,train,4,deer
626,Trn_1,train,4,deer
627,Trn_1,train,0,plane
628,Trn_1,train,7,horse
629,Trn_1,train,0,plane
630,Trn_1,train,0,plane
631,Trn_1,train,1,car
632,Trn_1,train,9,truck
633,Trn_1,train,5,dog
634,Trn_1,train,4,deer
635,Trn_1,train,4,deer
636,Trn_1,train,9,truck
637,Trn_1,train,9,truck
638,Trn_1,train,5,dog
639,Trn_1,train,9,truck
640,Trn_1,train,7,horse
641,Trn_1,train,1,car
642,Trn_1,train,7,horse
643,Trn_1,train,5,dog
644,Trn_1,train,9,truck
645,Trn_1,train,3,cat
646,Trn_1,train,4,deer
647,Trn_1,train,6,frog
648,Trn_1,train,8,ship
649,Trn_1,train,3,cat
650,Trn_1,train,8,ship
651,Trn_1,train,9,truck
652,Trn_1,train,0,plane
653,Trn_1,train,5,dog
654,Trn_1,train,9,truck
655,Trn_1,train,5,dog
656,Trn_1,train,6,frog
657,Trn_1,train,1,car
658,Trn_1,train,2,bird
659,Trn_1,train,9,truck
660,Trn_1,train,5,dog
661,Trn_1,train,4,deer
662,Trn_1,train,6,frog
663,Trn_1,train,3,cat
664,Trn_1,train,6,frog
665,Trn_1,train,2,bird
666,Trn_1,train,6,frog
667,Trn_1,train,5,dog
668,Trn_1,train,8,ship
669,Trn_1,train,5,dog
670,Trn_1,train,3,cat
671,Trn_1,train,1,car
672,Trn_1,train,5,dog
673,Trn_1,train,2,bird
674,Trn_1,train,8,ship
675,Trn_1,train,1,car
676,Trn_1,train,9,truck
677,Trn_1,train,2,bird
678,Trn_1,train,4,deer
679,Trn_1,train,4,deer
680,Trn_1,train,7,horse
681,Trn_1,train,7,horse
682,Trn_1,train,5,dog
683,Trn_1,train,0,plane
684,Trn_1,train,8,ship
685,Trn_1,train,3,cat
686,Trn_1,train,9,truck
687,Trn_1,train,1,car
688,Trn_1,train,1,car
689,Trn_1,train,2,bird
690,Trn_1,train,0,plane
691,Trn_1,train,3,cat
692,Trn_1,train,4,deer
693,Trn_1,train,9,truck
694,Trn_1,train,4,deer
695,Trn_1,train,8,ship
696,Trn_1,train,6,frog
697,Trn_1,train,1,car
698,Trn_1,train,7,horse
699,Trn_1,train,5,dog
700,Trn_1,train,5,dog
701,Trn_1,train,1,car
702,Trn_1,train,9,truck
703,Trn_1,train,7,horse
704,Trn_1,train,8,ship
705,Trn_1,train,2,bird
706,Trn_1,train,4,deer
707,Trn_1,train,7,horse
708,Trn_1,train,6,frog
709,Trn_1,train,4,deer
710,Trn_1,train,7,horse
711,Trn_1,train,7,horse
712,Trn_1,train,7,horse
713,Trn_1,train,4,deer
714,Trn_1,train,7,horse
715,Trn_1,train,6,frog
716,Trn_1,train,3,cat
717,Trn_1,train,9,truck
718,Trn_1,train,3,cat
719,Trn_1,train,5,dog
720,Trn_1,train,2,bird
721,Trn_1,train,3,cat
722,Trn_1,train,6,frog
723,Trn_1,train,2,bird
724,Trn_1,train,1,car
725,Trn_1,train,9,truck
726,Trn_1,train,2,bird
727,Trn_1,train,8,ship
728,Trn_1,train,3,cat
729,Trn_1,train,2,bird
730,Trn_1,train,1,car
731,Trn_1,train,1,car
732,Trn_1,train,0,plane
733,Trn_1,train,3,cat
734,Trn_1,train,5,dog
735,Trn_1,train,9,truck
736,Trn_1,train,2,bird
737,Trn_1,train,5,dog
738,Trn_1,train,5,dog
739,Trn_1,train,1,car
740,Trn_1,train,4,deer
741,Trn_1,train,6,frog
742,Trn_1,train,8,ship
743,Trn_1,train,7,horse
744,Trn_1,train,2,bird
745,Trn_1,train,5,dog
746,Trn_1,train,2,bird
747,Trn_1,train,2,bird
748,Trn_1,train,1,car
749,Trn_1,train,5,dog
750,Trn_1,train,2,bird
751,Trn_1,train,5,dog
752,Trn_1,train,5,dog
753,Trn_1,train,7,horse
754,Trn_1,train,9,truck
755,Trn_1,train,8,ship
756,Trn_1,train,9,truck
757,Trn_1,train,5,dog
758,Trn_1,train,0,plane
759,Trn_1,train,4,deer
760,Trn_1,train,7,horse
761,Trn_1,train,1,car
762,Trn_1,train,0,plane
763,Trn_1,train,1,car
764,Trn_1,train,3,cat
765,Trn_1,train,1,car
766,Trn_1,train,6,frog
767,Trn_1,train,1,car
768,Trn_1,train,6,frog
769,Trn_1,train,8,ship
770,Trn_1,train,8,ship
771,Trn_1,train,1,car
772,Trn_1,train,8,ship
773,Trn_1,train,4,deer
774,Trn_1,train,6,frog
775,Trn_1,train,5,dog
776,Trn_1,train,5,dog
777,Trn_1,train,0,plane
778,Trn_1,train,2,bird
779,Trn_1,train,5,dog
780,Trn_1,train,1,car
781,Trn_1,train,0,plane
782,Trn_1,train,7,horse
783,Trn_1,train,8,ship
784,Trn_1,train,2,bird
785,Trn_1,train,6,frog
786,Trn_1,train,5,dog
787,Trn_1,train,6,frog
788,Trn_1,train,8,ship
789,Trn_1,train,2,bird
790,Trn_1,train,9,truck
791,Trn_1,train,9,truck
792,Trn_1,train,1,car
793,Trn_1,train,2,bird
794,Trn_1,train,0,plane
795,Trn_1,train,5,dog
796,Trn_1,train,0,plane
797,Trn_1,train,8,ship
798,Trn_1,train,9,truck
799,Trn_1,train,2,bird
800,Trn_1,train,5,dog
801,Trn_1,train,3,cat
802,Trn_1,train,8,ship
803,Trn_1,train,7,horse
804,Trn_1,train,6,frog
805,Trn_1,train,7,horse
806,Trn_1,train,8,ship
807,Trn_1,train,5,dog
808,Trn_1,train,6,frog
809,Trn_1,train,5,dog
810,Trn_1,train,2,bird
811,Trn_1,train,7,horse
812,Trn_1,train,1,car
813,Trn_1,train,1,car
814,Trn_1,train,9,truck
815,Trn_1,train,5,dog
816,Trn_1,train,8,ship
817,Trn_1,train,7,horse
818,Trn_1,train,0,plane
819,Trn_1,train,2,bird
820,Trn_1,train,9,truck
821,Trn_1,train,6,frog
822,Trn_1,train,7,horse
823,Trn_1,train,3,cat
824,Trn_1,train,3,cat
825,Trn_1,train,7,horse
826,Trn_1,train,3,cat
827,Trn_1,train,2,bird
828,Trn_1,train,7,horse
829,Trn_1,train,2,bird
830,Trn_1,train,3,cat
831,Trn_1,train,5,dog
832,Trn_1,train,5,dog
833,Trn_1,train,3,cat
834,Trn_1,train,1,car
835,Trn_1,train,5,dog
836,Trn_1,train,2,bird
837,Trn_1,train,2,bird
838,Trn_1,train,4,deer
839,Trn_1,train,8,ship
840,Trn_1,train,7,horse
841,Trn_1,train,5,dog
842,Trn_1,train,4,deer
843,Trn_1,train,2,bird
844,Trn_1,train,9,truck
845,Trn_1,train,8,ship
846,Trn_1,train,4,deer
847,Trn_1,train,1,car
848,Trn_1,train,5,dog
849,Trn_1,train,0,plane
850,Trn_1,train,3,cat
851,Trn_1,train,2,bird
852,Trn_1,train,1,car
853,Trn_1,train,2,bird
854,Trn_1,train,0,plane
855,Trn_1,train,7,horse
856,Trn_1,train,1,car
857,Trn_1,train,0,plane
858,Trn_1,train,0,plane
859,Trn_1,train,3,cat
860,Trn_1,train,0,plane
861,Trn_1,train,7,horse
862,Trn_1,train,0,plane
863,Trn_1,train,5,dog
864,Trn_1,train,1,car
865,Trn_1,train,9,truck
866,Trn_1,train,7,horse
867,Trn_1,train,1,car
868,Trn_1,train,2,bird
869,Trn_1,train,1,car
870,Trn_1,train,0,plane
871,Trn_1,train,7,horse
872,Trn_1,train,7,horse
873,Trn_1,train,9,truck
874,Trn_1,train,6,frog
875,Trn_1,train,4,deer
876,Trn_1,train,6,frog
877,Trn_1,train,3,cat
878,Trn_1,train,7,horse
879,Trn_1,train,1,car
880,Trn_1,train,6,frog
881,Trn_1,train,2,bird
882,Trn_1,train,2,bird
883,Trn_1,train,3,cat
884,Trn_1,train,3,cat
885,Trn_1,train,9,truck
886,Trn_1,train,9,truck
887,Trn_1,train,5,dog
888,Trn_1,train,6,frog
889,Trn_1,train,0,plane
890,Trn_1,train,0,plane
891,Trn_1,train,8,ship
892,Trn_1,train,1,car
893,Trn_1,train,3,cat
894,Trn_1,train,5,dog
895,Trn_1,train,1,car
896,Trn_1,train,4,deer
897,Trn_1,train,8,ship
898,Trn_1,train,9,truck
899,Trn_1,train,0,plane
900,Trn_1,train,1,car
901,Trn_1,train,6,frog
902,Trn_1,train,7,horse
903,Trn_1,train,9,truck
904,Trn_1,train,9,truck
905,Trn_1,train,9,truck
906,Trn_1,train,5,dog
907,Trn_1,train,2,bird
908,Trn_1,train,0,plane
909,Trn_1,train,9,truck
910,Trn_1,train,1,car
911,Trn_1,train,9,truck
912,Trn_1,train,3,cat
913,Trn_1,train,9,truck
914,Trn_1,train,9,truck
915,Trn_1,train,4,deer
916,Trn_1,train,8,ship
917,Trn_1,train,0,plane
918,Trn_1,train,8,ship
919,Trn_1,train,2,bird
920,Trn_1,train,3,cat
921,Trn_1,train,6,frog
922,Trn_1,train,0,plane
923,Trn_1,train,7,horse
924,Trn_1,train,4,deer
925,Trn_1,train,3,cat
926,Trn_1,train,2,bird
927,Trn_1,train,4,deer
928,Trn_1,train,4,deer
929,Trn_1,train,7,horse
930,Trn_1,train,8,ship
931,Trn_1,train,3,cat
932,Trn_1,train,2,bird
933,Trn_1,train,4,deer
934,Trn_1,train,6,frog
935,Trn_1,train,0,plane
936,Trn_1,train,6,frog
937,Trn_1,train,2,bird
